标题,开发商,房子信息,发布信息,售价/万,单价
卓锦城五期 3室2厅 西南,卓锦城五期 -卓锦城,3室2厅 | 87.37平米 | 西南 | 精装 | 低楼层(共33层) | 2012年建 | 塔楼,0人关注 / 8天以前发布,220,"25,181元/平"
格凌兰 3室2厅 东北,格凌兰 -温江新城,3室2厅 | 86.33平米 | 东北 | 精装 | 低楼层(共32层) | 2016年建 | 板塔结合,1人关注 / 13天以前发布,133,"15,407元/平"
月光琉域 3室2厅 西南,月光琉域 -双楠,3室2厅 | 91.04平米 | 西南 | 精装 | 中楼层(共17层) | 2010年建 | 板塔结合,0人关注 / 7天以前发布,165,"18,124元/平"
中海城南一号一期 4室2厅 南 北,中海城南一号一期 -金融城,4室2厅 | 158.89平米 | 南 北 | 简装 | 中楼层(共24层) | 2012年建 | 板塔结合,3人关注 / 8天以前发布,870,"54,755元/平"
青羊东二路41号 2室1厅 东南,青羊东二路41号 -通惠门,2室1厅 | 54.91平米 | 东南 | 毛坯 | 中楼层(共6层) | 1988年建 | 板楼,1人关注 / 5天以前发布,66,"12,020元/平"
保利梧桐语 3室2厅 东南,保利梧桐语 -高家庄,3室2厅 | 94.95平米 | 东南 | 精装 | 低楼层(共18层) | 2014年建 | 板塔结合,2人关注 / 11天以前发布,180,"18,958元/平"
中海右岸一期 3室1厅 东,中海右岸一期 -华府,3室1厅 | 102.42平米 | 东 | 精装 | 中楼层(共33层) | 2019年建 | 板塔结合,1人关注 / 7天以前发布,218,"21,285元/平"
华邑阳光里 4室1厅 东南,华邑阳光里 -犀浦,4室1厅 | 99.94平米 | 东南 | 简装 | 低楼层(共30层) | 2015年建 | 板塔结合,0人关注 / 7天以前发布,151,"15,110元/平"
华润橡树湾A区 3室2厅 南 北,华润橡树湾A区 -橡树湾,3室2厅 | 79.07平米 | 南 北 | 毛坯 | 高楼层(共34层) | 2013年建 | 板塔结合,1人关注 / 5天以前发布,129,"16,315元/平"
中粮香颂丽都 3室2厅 西,中粮香颂丽都 -丽都,3室2厅 | 85.06平米 | 西 | 精装 | 中楼层(共19层) | 2015年建 | 板楼,1人关注 / 4天以前发布,229,"26,923元/平"
瑞升橡树林华府 3室2厅 东,瑞升橡树林华府 -南湖,3室2厅 | 84.1平米 | 东 | 精装 | 高楼层(共26层) | 2015年建 | 塔楼,0人关注 / 4天以前发布,188,"22,355元/平"
天府名居 3室1厅 北,天府名居 -天府长城,3室1厅 | 111.97平米 | 北 | 简装 | 中楼层(共18层) | 2006年建 | 塔楼,0人关注 / 2天以前发布,260,"23,221元/平"
香澜半岛 3室2厅 东 西,香澜半岛 -驷马桥,3室2厅 | 88.2平米 | 东 西 | 精装 | 高楼层(共21层) | 2016年建 | 板塔结合,0人关注 / 7天以前发布,168,"19,048元/平"
海棠湾 3室2厅 南,海棠湾 -双流城区,3室2厅 | 98.53平米 | 南 | 简装 | 低楼层(共16层) | 2014年建 | 塔楼,0人关注 / 2天以前发布,146,"14,818元/平"
中海锦城一期 3室2厅 南,中海锦城一期 -簇桥,3室2厅 | 95.17平米 | 南 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,2人关注 / 5天以前发布,210,"22,066元/平"
水碾河南三街3号 3室1厅 南,水碾河南三街3号 -水碾河,3室1厅 | 72.82平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 4天以前发布,75,"10,300元/平"
清江东路33号 3室1厅 南,清江东路33号 -草堂,3室1厅 | 94.41平米 | 南 | 精装 | 中楼层(共7层) | 1998年建 | 板楼,0人关注 / 6天以前发布,140,"14,829元/平"
保利紫荆花语 3室1厅 南,保利紫荆花语 -保利公园,3室1厅 | 77.64平米 | 南 | 简装 | 高楼层(共33层) | 2014年建 | 板塔结合,0人关注 / 5天以前发布,105,"13,524元/平"
梅花庭园 3室2厅 东南,梅花庭园 -红星路,3室2厅 | 107.08平米 | 东南 | 简装 | 低楼层(共7层) | 2000年建 | 板楼,0人关注 / 8天以前发布,263,"24,562元/平"
现代名城 3室2厅 东南,现代名城 -金堂,3室2厅 | 128.38平米 | 东南 | 精装 | 中楼层(共6层)  | 板塔结合,0人关注 / 4天以前发布,46.5,"3,623元/平"
东风路北二巷4号 2室1厅 西南,东风路北二巷4号 -猛追湾,2室1厅 | 74.22平米 | 西南 | 精装 | 低楼层(共7层) | 1998年建 | 板楼,4人关注 / 26天以前发布,97,"13,070元/平"
龙泉中街99号 2室1厅 东南,龙泉中街99号 -龙泉驿城区,2室1厅 | 66.89平米 | 东南 | 简装 | 中楼层(共5层)  | 板楼,0人关注 / 31天以前发布,57.5,"8,597元/平"
华润橡树湾A区 6室1厅 西南,华润橡树湾A区 -橡树湾,6室1厅 | 53.75平米 | 西南 | 精装 | 高楼层(共34层) | 2013年建 | 板塔结合,4人关注 / 20天以前发布,160,"29,768元/平"
铜井巷3号院 3室1厅 南,铜井巷3号院 -合江亭,3室1厅 | 72平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 15天以前发布,142,"19,723元/平"
蓝光金悦金沙 3室2厅 东南,蓝光金悦金沙 -高家庄,3室2厅 | 83.86平米 | 东南 | 精装 | 中楼层(共20层) | 2017年建 | 板塔结合,4人关注 / 25天以前发布,158,"18,841元/平"
天赋龙庭 3室1厅 西南,天赋龙庭 -西河,3室1厅 | 103.09平米 | 西南 | 精装 | 低楼层(共24层)  | 板塔结合,0人关注 / 18天以前发布,115,"11,156元/平"
保利林语溪一期 3室1厅 东南,保利林语溪一期 -龙潭寺,3室1厅 | 70.94平米 | 东南 | 精装 | 低楼层(共24层) | 2016年建 | 板塔结合,15人关注 / 25天以前发布,175.8,"24,782元/平"
绿地GIC贰期 3室2厅 南,绿地GIC贰期 -火车南站,3室2厅 | 93.9平米 | 南 | 毛坯 | 中楼层(共42层) | 2018年建 | 板塔结合,51人关注 / 5个月以前发布,265,"28,222元/平"
华润龙湾御府 4室2厅 北,华润龙湾御府 -天回镇,4室2厅 | 130.81平米 | 北 | 精装 | 低楼层(共38层) | 2019年建 | 塔楼,6人关注 / 5个月以前发布,166,"12,691元/平"
华侨凤凰国际城 4室1厅 东南,华侨凤凰国际城 -郫县城区,4室1厅 | 104.36平米 | 东南 | 精装 | 中楼层(共32层) | 2016年建 | 板楼,0人关注 / 21天以前发布,109.8,"10,522元/平"
华西花园一期 3室2厅 东南,华西花园一期 -万年场,3室2厅 | 99.75平米 | 东南 | 精装 | 中楼层(共16层) | 2010年建 | 板塔结合,7人关注 / 31天以前发布,148,"14,838元/平"
洲际亚洲湾A区 4室2厅 东北,洲际亚洲湾A区 -光华大道沿线,4室2厅 | 117.12平米 | 东北 | 毛坯 | 高楼层(共29层) | 2017年建 | 板塔结合,1人关注 / 30天以前发布,165,"14,089元/平"
万景峰一期 3室2厅 东南,万景峰一期 -高新西,3室2厅 | 85.85平米 | 东南 | 精装 | 高楼层(共33层) | 2012年建 | 板塔结合,0人关注 / 27天以前发布,116,"13,512元/平"
保利春天花语 3室2厅 南 北,保利春天花语 -大丰,3室2厅 | 90.01平米 | 南 北 | 简装 | 低楼层(共31层) | 2015年建 | 塔楼,1人关注 / 18天以前发布,136.8,"15,199元/平"
双林路101号院 3室1厅 东,双林路101号院 -新华公园,3室1厅 | 68.94平米 | 东 | 精装 | 中楼层(共7层) | 1996年建 | 板塔结合,2人关注 / 18天以前发布,83.5,"12,112元/平"
保利林语溪二期 3室2厅 南 北,保利林语溪二期 -龙潭寺,3室2厅 | 91.05平米 | 南 北 | 精装 | 中楼层(共28层) | 2018年建 | 板塔结合,8人关注 / 25天以前发布,160.7,"17,650元/平"
清江小雅 2室2厅 东南 西北,清江小雅 -府南新区,2室2厅 | 87.14平米 | 东南 西北 | 精装 | 低楼层(共7层) | 2001年建 | 板楼,1人关注 / 26天以前发布,115,"13,198元/平"
保利紫薇花语 3室1厅 西北,保利紫薇花语 -大面,3室1厅 | 83.71平米 | 西北 | 精装 | 高楼层(共34层) | 2017年建 | 板塔结合,2人关注 / 22天以前发布,155,"18,517元/平"
俊豪小区 3室1厅 东,俊豪小区 -文星镇,3室1厅 | 82.77平米 | 东 | 精装 | 高楼层(共17层)  | 板塔结合,1人关注 / 19天以前发布,145,"17,519元/平"
雅砻阳光花园 3室2厅 东南,雅砻阳光花园 -温江大学城,3室2厅 | 87.51平米 | 东南 | 毛坯 | 中楼层(共26层)  | 塔楼,2人关注 / 21天以前发布,87,"9,942元/平"
经典华庭 3室2厅 南,经典华庭 -青白江,3室2厅 | 111.15平米 | 南 | 精装 | 低楼层(共7层)  | 暂无数据,1人关注 / 24天以前发布,63.5,"5,714元/平"
佳兆业西城广场 3室2厅 东 西,佳兆业西城广场 -外光华,3室2厅 | 89.15平米 | 东 西 | 精装 | 高楼层(共15层) | 2018年建 | 塔楼,4人关注 / 25天以前发布,185,"20,752元/平"
齐盛艺境 3室2厅 东南,齐盛艺境 -远大,3室2厅 | 147.25平米 | 东南 | 毛坯 | 高楼层(共22层) | 2008年建 | 板楼,1人关注 / 17天以前发布,246,"16,707元/平"
恒大西锦城 3室2厅 东南,恒大西锦城 -国宾,3室2厅 | 138.4平米 | 东南 | 精装 | 低楼层(共29层) | 2012年建 | 塔楼,1人关注 / 23天以前发布,280,"20,232元/平"
空港晶座 3室1厅 南 北,空港晶座 -航空港,3室1厅 | 106.77平米 | 南 北 | 精装 | 中楼层(共24层) | 2012年建 | 板楼,0人关注 / 22天以前发布,145,"13,581元/平"
蓝光圣菲town城 3室2厅 南,蓝光圣菲town城 -航空港,3室2厅 | 88.03平米 | 南 | 精装 | 低楼层(共23层) | 2009年建 | 塔楼,2人关注 / 29天以前发布,150,"17,040元/平"
恒大新城二期 3室2厅 东南,恒大新城二期 -光华大道沿线,3室2厅 | 129.2平米 | 东南 | 精装 | 中楼层(共33层) | 2018年建 | 板塔结合,1人关注 / 21天以前发布,168,"13,004元/平"
合能珍宝玲珑 3室1厅 东南,合能珍宝玲珑 -龙泉驿城区,3室1厅 | 84.99平米 | 东南 | 精装 | 33层 | 2018年建 | 塔楼,0人关注 / 21天以前发布,129,"15,179元/平"
彩虹花园 3室2厅 东北,彩虹花园 -武侯祠,3室2厅 | 117.54平米 | 东北 | 精装 | 低楼层(共7层) | 2003年建 | 板楼,4人关注 / 28天以前发布,245,"20,844元/平"
大地锦苑 3室2厅 南 北,大地锦苑 -西南财大,3室2厅 | 106.43平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,3人关注 / 25天以前发布,195,"18,322元/平"
中海右岸一期 3室1厅 西北,中海右岸一期 -华府,3室1厅 | 98.72平米 | 西北 | 精装 | 低楼层(共33层) | 2018年建 | 板塔结合,3人关注 / 25天以前发布,222,"22,488元/平"
绿地圣路易名邸二期 3室1厅 东 西,绿地圣路易名邸二期 -簇桥,3室1厅 | 109.26平米 | 东 西 | 精装 | 中楼层(共12层) | 2013年建 | 板塔结合,0人关注 / 22天以前发布,255,"23,339元/平"
恒大天府半岛 4室1厅 西南,恒大天府半岛 -锦江生态带,4室1厅 | 160.19平米 | 西南 | 精装 | 高楼层(共33层) | 2013年建 | 塔楼,14人关注 / 17天以前发布,285,"17,792元/平"
洲际亚洲湾A区 3室1厅 西北,洲际亚洲湾A区 -光华大道沿线,3室1厅 | 121.17平米 | 西北 | 毛坯 | 高楼层(共29层) | 2017年建 | 板塔结合,1人关注 / 16天以前发布,157,"12,958元/平"
中洲中央城邦 4室2厅 东南,中洲中央城邦 -东大路,4室2厅 | 145.22平米 | 东南 | 毛坯 | 高楼层(共30层) | 2016年建 | 板塔结合,2人关注 / 21天以前发布,550,"37,874元/平"
金沙西园四期 3室2厅 东南,金沙西园四期 -金沙,3室2厅 | 89.85平米 | 东南 | 简装 | 中楼层(共18层) | 2009年建 | 板塔结合,2人关注 / 19天以前发布,258,"28,715元/平"
水岸名都 3室2厅 南,水岸名都 -彭州,3室2厅 | 124.92平米 | 南 | 简装 | 高楼层(共6层)  | 板塔结合,0人关注 / 22天以前发布,65.3,"5,228元/平"
华润二十四城二期 3室2厅 西南,华润二十四城二期 -万象城,3室2厅 | 83.39平米 | 西南 | 精装 | 高楼层(共32层) | 2010年建 | 板塔结合,9人关注 / 24天以前发布,217,"26,023元/平"
马镇街6号 3室1厅 南,马镇街6号 -草市街,3室1厅 | 86.03平米 | 南 | 简装 | 高楼层(共7层)  | 塔楼,7人关注 / 16天以前发布,66,"7,672元/平"
加贝书香尚品 2室2厅 南 北,加贝书香尚品 -航空港,2室2厅 | 71.76平米 | 南 北 | 简装 | 低楼层(共15层) | 2007年建 | 板楼,0人关注 / 20天以前发布,85,"11,846元/平"
省送变电站宿舍 3室1厅 南,省送变电站宿舍 -双楠,3室1厅 | 88.7平米 | 南 | 简装 | 低楼层(共7层) | 2000年建 | 板楼,3人关注 / 22天以前发布,100,"11,274元/平"
花样年别样城 3室2厅 南,花样年别样城 -公兴,3室2厅 | 126.37平米 | 南 | 简装 | 中楼层(共6层) | 2005年建 | 板楼,0人关注 / 25天以前发布,118,"9,338元/平"
彩叠园1A期 3室2厅 南,彩叠园1A期 -光华大道沿线,3室2厅 | 148.27平米 | 南 | 毛坯 | 中楼层(共5层) | 2013年建 | 板楼,0人关注 / 27天以前发布,225,"15,176元/平"
中铁西郡英华二期 3室1厅 东南,中铁西郡英华二期 -红光,3室1厅 | 109.67平米 | 东南 | 精装 | 中楼层(共31层) | 2013年建 | 板塔结合,3人关注 / 15天以前发布,113,"10,304元/平"
世家东部时空 3室2厅 东南,世家东部时空 -八里小区,3室2厅 | 92.3平米 | 东南 | 精装 | 低楼层(共27层) | 2013年建 | 塔楼,4人关注 / 25天以前发布,168,"18,202元/平"
远大中央公园 3室2厅 东北,远大中央公园 -南湖,3室2厅 | 94.78平米 | 东北 | 毛坯 | 低楼层(共38层) | 2018年建 | 板塔结合,2人关注 / 24天以前发布,206,"21,735元/平"
磨底河沿街7号 2室1厅 南,磨底河沿街7号 -府南新区,2室1厅 | 57.1平米 | 南 | 简装 | 低楼层(共7层) | 1990年建 | 板楼,1人关注 / 16天以前发布,68,"11,909元/平"
中粮锦云 3室1厅 东南,中粮锦云 -万年场,3室1厅 | 84.24平米 | 东南 | 精装 | 中楼层(共31层) | 2016年建 | 板塔结合,0人关注 / 21天以前发布,265,"31,458元/平"
溪地湾 3室2厅 东南,溪地湾 -犀浦,3室2厅 | 90.22平米 | 东南 | 简装 | 高楼层(共33层) | 2015年建 | 塔楼,0人关注 / 18天以前发布,125,"13,856元/平"
凯德风尚 4室2厅 东,凯德风尚 -外光华,4室2厅 | 126.31平米 | 东 | 精装 | 低楼层(共19层) | 2012年建 | 板塔结合,6人关注 / 22天以前发布,270,"21,376元/平"
华润国际社区 4室2厅 南,华润国际社区 -大面,4室2厅 | 93.4平米 | 南 | 精装 | 低楼层(共39层) | 2017年建 | 板塔结合,5人关注 / 25天以前发布,154,"16,489元/平"
中德·英伦世邦F区 3室2厅 南,中德·英伦世邦F区 -中德,3室2厅 | 96.86平米 | 南 | 精装 | 低楼层(共28层) | 2017年建 | 板塔结合,0人关注 / 19天以前发布,296,"30,560元/平"
蓝光凯丽香江 3室2厅 东,蓝光凯丽香江 -琉璃场,3室2厅 | 87.29平米 | 东 | 简装 | 中楼层(共42层) | 2009年建 | 板塔结合,5人关注 / 27天以前发布,182,"20,851元/平"
天府逸家一期 3室1厅 东,天府逸家一期 -大面,3室1厅 | 76.31平米 | 东 | 精装 | 低楼层(共41层) | 2015年建 | 板塔结合,0人关注 / 27天以前发布,125,"16,381元/平"
北辰南湖香麓 4室2厅 南 北,北辰南湖香麓 -南湖,4室2厅 | 119.12平米 | 南 北 | 毛坯 | 低楼层(共32层)  | 板塔结合,9人关注 / 30天以前发布,257,"21,575元/平"
碧桂园海德公园 3室2厅 北,碧桂园海德公园 -东升镇,3室2厅 | 92.28平米 | 北 | 精装 | 中楼层(共33层) | 2019年建 | 板塔结合,4人关注 / 26天以前发布,135,"14,630元/平"
华润凤凰城一期 3室2厅 北,华润凤凰城一期 -大源,3室2厅 | 118.75平米 | 北 | 精装 | 中楼层(共27层) | 2008年建 | 板塔结合,7人关注 / 20天以前发布,400,"33,685元/平"
凯德风尚 4室2厅 东,凯德风尚 -外光华,4室2厅 | 126.31平米 | 东 | 精装 | 低楼层(共19层) | 2012年建 | 板塔结合,6人关注 / 22天以前发布,270,"21,376元/平"
中德·英伦世邦F区 3室2厅 南,中德·英伦世邦F区 -中德,3室2厅 | 96.86平米 | 南 | 精装 | 低楼层(共28层) | 2017年建 | 板塔结合,0人关注 / 19天以前发布,296,"30,560元/平"
蓝光凯丽香江 3室2厅 东,蓝光凯丽香江 -琉璃场,3室2厅 | 87.29平米 | 东 | 简装 | 中楼层(共42层) | 2009年建 | 板塔结合,5人关注 / 27天以前发布,182,"20,851元/平"
溪地湾 3室2厅 东南,溪地湾 -犀浦,3室2厅 | 90.22平米 | 东南 | 简装 | 高楼层(共33层) | 2015年建 | 塔楼,0人关注 / 18天以前发布,125,"13,856元/平"
朗诗西溪里 3室2厅 西,朗诗西溪里 -府南新区,3室2厅 | 85.47平米 | 西 | 精装 | 33层 | 2016年建 | 板塔结合,14人关注 / 30天以前发布,220,"25,741元/平"
翔宇花园 3室3厅 西北,翔宇花园 -紫荆,3室3厅 | 126.39平米 | 西北 | 简装 | 低楼层(共7层) | 2002年建 | 板楼,4人关注 / 27天以前发布,165,"13,055元/平"
黄鹤大道85号 3室1厅 东南,黄鹤大道85号 -新津,3室1厅 | 136.72平米 | 东南 | 简装 | 中楼层(共5层)  | 板塔结合,3人关注 / 28天以前发布,69.9,"5,113元/平"
保利花园五期悦榕郡 3室2厅 北,保利花园五期悦榕郡 -新双楠,3室2厅 | 104.68平米 | 北 | 精装 | 高楼层(共17层) | 2017年建 | 板塔结合,0人关注 / 20天以前发布,278.8,"26,634元/平"
万科城市花园 3室1厅 东,万科城市花园 -川师,3室1厅 | 79.9平米 | 东 | 简装 | 高楼层(共6层) | 2007年建 | 板塔结合,114人关注 / 22天以前发布,235,"29,412元/平"
鑫苑名家二期 3室2厅 东北,鑫苑名家二期 -卓锦城,3室2厅 | 86.08平米 | 东北 | 精装 | 中楼层(共40层) | 2012年建 | 板塔结合,0人关注 / 24天以前发布,198,"23,002元/平"
香槟花园 4室1厅 西,香槟花园 -优品道,4室1厅 | 193.67平米 | 西 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,2人关注 / 24天以前发布,359,"18,537元/平"
桐梓林欧城 4室2厅 北,桐梓林欧城 -桐梓林,4室2厅 | 182.02平米 | 北 | 精装 | 中楼层(共21层) | 2009年建 | 板塔结合,106人关注 / 18天以前发布,425,"23,350元/平"
卓锦城四期 3室2厅 西南,卓锦城四期 -卓锦城,3室2厅 | 127.01平米 | 西南 | 精装 | 高楼层(共32层) | 2010年建 | 板塔结合,0人关注 / 18天以前发布,313,"24,644元/平"
温哥华花园六期 3室2厅 南,温哥华花园六期 -航空港,3室2厅 | 100.94平米 | 南 | 精装 | 中楼层(共16层)  | 塔楼,1人关注 / 19天以前发布,148,"14,663元/平"
优客联邦一期 2室1厅 东南,优客联邦一期 -丽都,2室1厅 | 60.99平米 | 东南 | 精装 | 低楼层(共16层) | 2010年建 | 板楼,13人关注 / 29天以前发布,118,"19,348元/平"
锦鸿西苑 3室2厅 南 北,锦鸿西苑 -西南交大,3室2厅 | 130.4平米 | 南 北 | 简装 | 中楼层(共7层) | 2002年建 | 板楼,4人关注 / 21天以前发布,136,"10,430元/平"
华侨城原岸 3室1厅 南 西南,华侨城原岸 -华侨城,3室1厅 | 113.56平米 | 南 西南 | 毛坯 | 中楼层(共34层) | 2015年建 | 板塔结合,4人关注 / 27天以前发布,205,"18,053元/平"
凤凰栖岸 3室1厅 东,凤凰栖岸 -光华大道沿线,3室1厅 | 118平米 | 东 | 精装 | 低楼层(共27层) | 2014年建 | 板塔结合,0人关注 / 22天以前发布,144,"12,204元/平"
